Program,Service,Activity,Expense/Revenue,Category Name,Sub-Category Name,Commitment item,Amount,Year
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Electrical,"70,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Elevating Devices,"59,800.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Fire Alarm System,"20,800.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Glass Repairs,"12,900.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Heating & Air Cond,"167,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Landscaping,"201,600.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Locking Systems,"43,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Plumbing,"200,310.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Salting And Plowin,"151,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Waste Disposal,"32,800.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services.- Appliances,"55,900.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Insurance Reserve Fund,"988,139.53",
Children's Services,Child Care Delivery,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Sick Leave Reserve Fund,"143,438.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Day Care Services,"368,192,600.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Dental Plan,"1,569,400.03",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Employment Insurance,"786,206.24",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Employment Insurance Rebate,"10,029.20",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Food & Beverage,Food & Non-Alcoholic Beverages,"327,700.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Footwear,400.00,
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,"1,817,120.73",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"53,723,182.88",
Children's Services,Child Care Delivery,Not assigned,Expenses,Equipment,Furn & Fixtures,Furnishings,0.00,
Children's Services,Child Care Delivery,Not assigned,Expenses,Equipment,Equipment,General Equipment,"764,200.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Group Life Insurance,"410,546.41",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,"1,565,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Energy,Hydro,"217,669.50",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Copying,"51,970.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Emergency Medical Services,"20,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Facilities Maintenance Services,"180,139.84",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Internal Audit Services,"7,250.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Legal Services,"2,500.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Other Services,"363,900.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Postage & Courier,"70,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Printing,"42,210.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Recreation And Culture,"139,169.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Telecom & Network Services,"146,080.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - User Hardware & Operational System,"136,955.23",
Children's Services,Child Care Delivery,Not assigned,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Rental-City Facilities,"83,200.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Janitorial Supplies,"94,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Kitchen Supplies,"118,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Laundry Services,"18,300.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Telecommnuncation,Local Area Network Extension Sev-Hdsl &F,"148,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Long Term Disability,"1,574,161.42",
Children's Services,Child Care Delivery,Not assigned,Expenses,Equipment,Equipment,M & E - Kitchen,"40,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Equipment,Equipment,M & E - Office,0.00,
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Managed Print Charges,"57,600.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Medical Supplies,Medical & Dental Supplies,"33,900.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Services,Membership Fees,"21,700.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,General Travel,Metrage-Operational (Intown),"82,100.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Supplies,Miscellaneous Materials & Supplies,"10,450.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Energy,Natural Gas,"103,029.38",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Telecommnuncation,Network Equipment Including Cabling,"2,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Ontario Health Tax,"1,047,623.62",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Services,Other Expenses,"14,500.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Office Supplies,Other Office Material &Minor Furnishing,101.00,
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Services,Other Professional And Technical Service,"201,800.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,General Travel,Parking Expenses (Intown),"26,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Part Time Salaries,Part Time - Regular Pay Sap,"11,325,449.34",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Part Time Salaries,Part Time - Vacation Pay,"679,526.37",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,Pension Plan (OMERS),"5,240,494.97",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Permanent Salaries,Permanent - Overtime Sap,"493,633.30",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Services,Permit & License Fees,"21,600.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Office Supplies,"Photocopy, Fax And Printer Supplies","29,300.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Professtional & Consulting,Professional Services - Architectural,"50,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Protective Clothing,"100,500.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Part Time Salaries,Provincial Wage Enhancement,"555,049.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Recreational & Educational Supplies,"701,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Rentals,Rental Of Office,"1,462,440.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Rentals,Rental Of Prop. (Other Than Office),"70,300.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Contracted Services,Rental-Operating Costs,"462,900.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Rentals,Rental/Lease Of Parking Spaces,"14,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Office Supplies,Stationery And Office Supplies,"122,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Services,Tech Serv -Translations & Interpreters,"17,400.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Training,Training & Development - External,"127,500.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Service And Rent,Training,Tuition Fees,"7,500.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Materials,Uniforms,"4,100.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,WSIB Administration Charges,"167,338.71",
Children's Services,Child Care Delivery,Not assigned,Expenses,Benefits,Benefits,WSIB Medical & Pension Payments,"375,000.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Materials & Supplies,Energy,Water,"80,707.00",
Children's Services,Child Care Delivery,Not assigned,Expenses,Salaries,Disability,Workers Compensation Award,"131,243.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Contracted Services,Advertising & Promotion,500.00,
Children's Services,Child Care System Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,Book & Magazine Subscriptions,650.00,
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Meetings,Business Meeting Expenses,"1,800.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Business Travel,Business Trav - Air Transportation,0.00,
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Business Travel,Business Trav - Public Transit,"1,650.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Benefits,Benefits,Canada Pension Plan,"360,140.98",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Cellular Telephones,"34,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Benefits,Benefits,Comprehensive Medical,"429,641.75",
Children's Services,Child Care System Management,Not assigned,Expenses,Equipment,Computes,Computers - Hardware,"23,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Equipment,Computes,Computers - Software,"71,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Registration Fees,"14,500.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Zero Based Consulting,Consulting Svcs-Technical,"75,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Buildings,"400,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Waste Disposal,400.00,
Children's Services,Child Care System Management,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contrib.To Reserve Funds,"320,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Contribution To Capital,Contribution To Capital,Contribution To Capital,"1,101,000.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Sick Leave Reserve Fund,"18,538.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Service And Rent,Contracted Services,Day Care Services,"189,221,400.00",
Children's Services,Child Care System Management,Not assigned,Expenses,Benefits,Benefits,Dental Plan,"212,845.08",
Children's Services,Child Care System Management,Not assigned,Expenses,Benefits,Benefits,Employment Insurance,"108,646.75",
